y,x,char,value
1,98,-,0.0
1,99,-,0.0
2,0,-,0.041916586458683014
2,1,-,0.020116731524467468
2,2,-,0.019678518176078796
2,3,-,0.01642109639942646
2,4,-,0.011539210565388203
2,5,-,0.008700640872120857
2,6,-,0.011354563757777214
2,7,-,0.01685507409274578
2,8,-,0.008344543166458607
2,9,-,0.003979216795414686
2,10,-,0.08782736957073212
2,11,-,0.09090135246515274
2,12,-,0.014271692372858524
2,13,-,0.09630461037158966
2,14,-,0.22526337206363678
2,15,-,1.2917269468307495
2,16,-,0.39177027344703674
2,17,-,0.023929180577397346
2,18,-,0.004511093720793724
2,19,-,0.012626135721802711
2,20,-,0.010910331271588802
2,21,-,0.007974340580403805
2,22,-,0.010199072770774364
2,23,-,0.011126796714961529
2,24,-,0.007267758250236511
2,25,-,0.007830118760466576
2,26,-,0.006508218590170145
2,27,-,0.01075611263513565
2,28,-,0.021174641326069832
2,29,-,0.034255772829055786
2,30,-,0.02735561691224575
2,31,-,0.014597062021493912
2,32,-,0.00853376742452383
2,33,-,0.006751101929694414
2,34,-,0.007390569429844618
2,35,-,0.009064366109669209
2,36,-,0.010096277110278606
2,37,-,0.02702203206717968
2,38,-,0.0335698127746582
2,39,-,0.021702710539102554
2,40,-,0.027791790664196014
2,41,-,0.017469624057412148
2,42,-,0.0
2,43,-,0.0
2,44,-,0.0
2,45,-,0.0
2,46,-,0.0
2,47,-,0.0
2,48,-,0.0
2,49,-,0.0
2,50,-,0.0
2,51,-,0.0
2,52,-,0.0
2,53,-,0.0
2,54,-,0.0
2,55,-,0.0
2,56,-,0.0
2,57,-,0.0
2,58,-,0.0
2,59,-,0.0
2,60,-,0.0
2,61,-,0.0
2,62,-,0.0
2,63,-,0.0
2,64,-,0.0
2,65,-,0.0
2,66,-,0.0
2,67,-,0.0
2,68,-,0.0
2,69,-,0.0
2,70,-,0.0
2,71,-,0.0
2,72,-,0.0
2,73,-,0.0
2,74,-,0.0
2,75,-,0.0
2,76,-,0.0
2,77,-,0.0
2,78,-,0.0
2,79,-,0.0
2,80,-,0.0
2,81,-,0.0
2,82,-,0.0
2,83,-,0.0
2,84,-,0.0
2,85,-,0.0
2,86,-,0.0
2,87,-,0.0
2,88,-,0.0
2,89,-,0.0
2,90,-,0.0
2,91,-,0.0
2,92,-,0.0
2,93,-,0.0
2,94,-,0.0
2,95,-,0.0
2,96,-,0.0
2,97,-,0.0
2,98,-,0.0
2,99,-,0.0
3,0,-,0.15035085380077362
3,1,-,0.008463273756206036
3,2,-,0.009506810456514359
3,3,-,0.009804164059460163
3,4,-,0.007243724074214697
3,5,-,0.006244744639843702
3,6,-,0.007150755263864994
3,7,-,0.007927896454930305
3,8,-,0.004505795426666737
3,9,-,0.00362100126221776
3,10,-,0.004809276200830936
3,11,-,0.00995766744017601
3,12,-,0.02007145993411541
3,13,-,0.2959636449813843
3,14,-,0.05123820900917053
3,15,-,0.059147778898477554
3,16,-,0.016113726422190666
3,17,-,0.0041963644325733185
3,18,-,0.003168185707181692
3,19,-,0.007411586586385965
3,20,-,0.006031342316418886
3,21,-,0.006578914355486631
3,22,-,0.01121885422617197
3,23,-,0.01054461020976305
3,24,-,0.0059332819655537605
3,25,-,0.0061346907168626785
3,26,-,0.005999259650707245
3,27,-,0.006320972926914692
3,28,-,0.0106032220646739
3,29,-,0.021954400464892387
3,30,-,0.02525252290070057
3,31,-,0.009947246871888638
3,32,-,0.007923775352537632
3,33,-,0.0069710188545286655
3,34,-,0.006010549142956734
3,35,-,0.007245647720992565
3,36,-,0.006988224573433399
3,37,-,0.014103995636105537
3,38,-,0.017642585560679436
3,39,-,0.029760286211967468
3,40,-,0.014071213081479073
3,41,-,0.01092453021556139
3,42,-,0.0
3,43,-,0.0
3,44,-,0.0
3,45,-,0.0
3,46,-,0.0
3,47,-,0.0
3,48,-,0.0
3,49,-,0.0
3,50,-,0.0
3,51,-,0.0
3,52,-,0.0
3,53,-,0.0
3,54,-,0.0
3,55,-,0.0
3,56,-,0.0
3,57,-,0.0
3,58,-,0.0
3,59,-,0.0
3,60,-,0.0
3,61,-,0.0
3,62,-,0.0
3,63,-,0.0
3,64,-,0.0
3,65,-,0.0
3,66,-,0.0
3,67,-,0.0
3,68,-,0.0
3,69,-,0.0
3,70,-,0.0
3,71,-,0.0
3,72,-,0.0
3,73,-,0.0
3,74,-,0.0
3,75,-,0.0
3,76,-,0.0
3,77,-,0.0
3,78,-,0.0
3,79,-,0.0
3,80,-,0.0
3,81,-,0.0
3,82,-,0.0
3,83,-,0.0
3,84,-,0.0
3,85,-,0.0
3,86,-,0.0
3,87,-,0.0
3,88,-,0.0
3,89,-,0.0
3,90,-,0.0
3,91,-,0.0
3,92,-,0.0
3,93,-,0.0
3,94,-,0.0
3,95,-,0.0
3,96,-,0.0
3,97,-,0.0
3,98,-,0.0
3,99,-,0.0
4,0,-,0.1092165932059288
4,1,-,0.0162843968719244
4,2,-,0.00779347401112318
4,3,-,0.00982049759477377
4,4,-,0.0055617233738303185
4,5,-,0.009403571486473083
4,6,-,0.009872459806501865
4,7,-,0.010055815801024437
4,8,-,0.003318446921184659
4,9,-,0.003395797684788704
4,10,-,0.00420882273465395
4,11,-,0.004444364458322525
4,12,-,0.016488801687955856
4,13,-,0.21817080676555634
4,14,-,0.03690925985574722
4,15,-,0.0028668842278420925
4,16,-,0.005208360031247139
4,17,-,0.0027813210617750883
4,18,-,0.002677088836207986
4,19,-,0.006038194987922907
4,20,-,0.005532380193471909
4,21,-,0.007020467892289162
4,22,-,0.011185597628355026
4,23,-,0.00886387750506401
4,24,-,0.005753545556217432
4,25,-,0.006352204829454422
4,26,-,0.009894528426229954
4,27,-,0.009926971048116684
4,28,-,0.007353051565587521
4,29,-,0.00910076405853033
4,30,-,0.006763186305761337
4,31,-,0.0056818630546331406
4,32,-,0.009476054459810257
4,33,-,0.018576601520180702
4,34,-,0.01263442449271679
4,35,-,0.012951483018696308
4,36,-,0.012802710756659508
4,37,-,0.01865476742386818
4,38,-,0.0179759468883276
4,39,-,0.03022119216620922
4,40,-,0.023708408698439598
4,41,-,0.01657283864915371
4,42,-,0.0
4,43,-,0.0
4,44,-,0.0
4,45,-,0.0
4,46,-,0.0
4,47,-,0.0
4,48,-,0.0
4,49,-,0.0
4,50,-,0.0
4,51,-,0.0
4,52,-,0.0
4,53,-,0.0
4,54,-,0.0
4,55,-,0.0
4,56,-,0.0
4,57,-,0.0
4,58,-,0.0
4,59,-,0.0
4,60,-,0.0
4,61,-,0.0
4,62,-,0.0
4,63,-,0.0
4,64,-,0.0
4,65,-,0.0
4,66,-,0.0
4,67,-,0.0
4,68,-,0.0
4,69,-,0.0
4,70,-,0.0
4,71,-,0.0
4,72,-,0.0
4,73,-,0.0
4,74,-,0.0
4,75,-,0.0
4,76,-,0.0
4,77,-,0.0
4,78,-,0.0
4,79,-,0.0
4,80,-,0.0
4,81,-,0.0
4,82,-,0.0
4,83,-,0.0
4,84,-,0.0
4,85,-,0.0
4,86,-,0.0
4,87,-,0.0
4,88,-,0.0
4,89,-,0.0
4,90,-,0.0
4,91,-,0.0
4,92,-,0.0
4,93,-,0.0
4,94,-,0.0
4,95,-,0.0
4,96,-,0.0
4,97,-,0.0
4,98,-,0.0
4,99,-,0.0
5,0,-,0.11271356791257858
5,1,-,0.06403616815805435
5,2,-,0.016135182231664658
5,3,-,0.01916435733437538
5,4,-,0.02098769135773182
5,5,-,0.0149838263168931
5,6,-,0.016151154413819313
5,7,-,0.026029331609606743
5,8,-,0.009187749586999416
5,9,-,0.0031166975386440754
5,10,-,0.005520355887711048
5,11,-,0.0033717865590006113
5,12,-,0.004355820827186108
5,13,-,0.013757920823991299
5,14,-,0.008775231428444386
5,15,-,0.006820176728069782
5,16,-,0.010762368328869343
5,17,-,0.004886182490736246
5,18,-,0.002230196725577116
5,19,-,0.005150126293301582
5,20,-,0.020497838035225868
5,21,-,0.014243381097912788
5,22,-,0.020245933905243874
5,23,-,0.026897551491856575
5,24,-,0.009560043923556805
5,25,-,0.004898539744317532
5,26,-,0.023900475353002548
5,27,-,0.0047609321773052216
5,28,-,0.0051798345521092415
5,29,-,0.01790243200957775
5,30,-,0.047174349427223206
5,31,-,0.00849209725856781
5,32,-,0.013610645197331905
5,33,-,0.030636100098490715
5,34,-,0.010345375165343285
5,35,-,0.012940416112542152
5,36,-,0.012041234411299229
5,37,-,0.02494840882718563
5,38,-,0.07836852967739105
5,39,-,0.10143537074327469
5,40,-,0.027230162173509598
5,41,-,0.01618776097893715
5,42,-,0.0
5,43,-,0.0
5,44,-,0.0
5,45,-,0.0
5,46,-,0.0
5,47,-,0.0
5,48,-,0.0
5,49,-,0.0
5,50,-,0.0
5,51,-,0.0
5,52,-,0.0
5,53,-,0.0
5,54,-,0.0
5,55,-,0.0
5,56,-,0.0
5,57,-,0.0
5,58,-,0.0
5,59,-,0.0
5,60,-,0.0
5,61,-,0.0
5,62,-,0.0
5,63,-,0.0
5,64,-,0.0
5,65,-,0.0
5,66,-,0.0
5,67,-,0.0
5,68,-,0.0
5,69,-,0.0
5,70,-,0.0
5,71,-,0.0
5,72,-,0.0
5,73,-,0.0
5,74,-,0.0
5,75,-,0.0
5,76,-,0.0
5,77,-,0.0
5,78,-,0.0
5,79,-,0.0
5,80,-,0.0
5,81,-,0.0
5,82,-,0.0
5,83,-,0.0
5,84,-,0.0
5,85,-,0.0
5,86,-,0.0
5,87,-,0.0
5,88,-,0.0
5,89,-,0.0
5,90,-,0.0
5,91,-,0.0
5,92,-,0.0
5,93,-,0.0
5,94,-,0.0
5,95,-,0.0
5,96,-,0.0
5,97,-,0.0
5,98,-,0.0
5,99,-,0.0
6,0,-,0.03072870709002018
6,1,-,0.012874475680291653
6,2,-,0.006697965785861015
6,3,-,0.009733364917337894
6,4,-,0.01456824317574501
6,5,-,0.0024765091948211193
6,6,-,0.0028551125433295965
6,7,-,0.009315745905041695
6,8,-,0.009072719141840935
6,9,-,0.002943543018773198
6,10,-,0.002500071655958891
6,11,-,0.0029030770529061556
6,12,-,0.004068727605044842
6,13,-,0.010980738326907158
6,14,-,0.011007596738636494
6,15,-,0.010377275757491589
6,16,-,0.008725247345864773
6,17,-,0.004239603877067566
6,18,-,0.0024809243623167276
6,19,-,0.002913513220846653
6,20,-,0.003024351317435503
6,21,-,0.015952862799167633
6,22,-,0.22762131690979004
6,23,-,0.020692763850092888
6,24,-,0.041453003883361816
6,25,-,0.017767123878002167
6,26,-,0.015423211269080639
6,27,-,0.01890522986650467
6,28,-,0.01184527575969696
6,29,-,0.051827672868967056
6,30,-,0.07030647993087769
6,31,-,0.0075174798257648945
6,32,-,0.03461135923862457
6,33,-,0.02175569161772728
6,34,-,0.024876095354557037
6,35,-,0.12061168253421783
6,36,-,0.1371854990720749
6,37,-,0.024560168385505676
6,38,-,0.028413543477654457
6,39,-,0.029188917949795723
6,40,-,0.024440307170152664
6,41,-,0.15662023425102234
6,42,-,0.0
6,43,-,0.0
6,44,-,0.0
6,45,-,0.0
6,46,-,0.0
6,47,-,0.0
6,48,-,0.0
6,49,-,0.0
6,50,-,0.0
6,51,-,0.0
6,52,-,0.0
6,53,-,0.0
6,54,-,0.0
6,55,-,0.0
6,56,-,0.0
6,57,-,0.0
6,58,-,0.0
6,59,-,0.0
6,60,-,0.0
6,61,-,0.0
6,62,-,0.0
6,63,-,0.0
6,64,-,0.0
6,65,-,0.0
6,66,-,0.0
6,67,-,0.0
6,68,-,0.0
6,69,-,0.0
6,70,-,0.0
6,71,-,0.0
6,72,-,0.0
6,73,-,0.0
6,74,-,0.0
6,75,-,0.0
6,76,-,0.0
6,77,-,0.0
6,78,-,0.0
6,79,-,0.0
6,80,-,0.0
6,81,-,0.0
6,82,-,0.0
6,83,-,0.0
6,84,-,0.0
6,85,-,0.0
6,86,-,0.0
6,87,-,0.0
6,88,-,0.0
6,89,-,0.0
6,90,-,0.0
6,91,-,0.0
6,92,-,0.0
6,93,-,0.0
6,94,-,0.0
6,95,-,0.0
6,96,-,0.0
6,97,-,0.0
6,98,-,0.0
6,99,-,0.0
7,0,-,0.027293076738715172
7,1,-,0.011308219283819199
7,2,-,0.007171493489295244
7,3,-,0.006889247801154852
7,4,-,0.005469838622957468
7,5,-,0.00297206686809659
7,6,-,0.0045960042625665665
7,7,-,0.010347624309360981
7,8,-,0.008314096368849277
7,9,-,0.0030894428491592407
7,10,-,0.002826663665473461
7,11,-,0.0034902028273791075
7,12,-,0.008377905935049057
7,13,-,0.02353699319064617
7,14,-,0.00857362151145935
7,15,-,0.005968418903648853
7,16,-,0.0036126202903687954
7,17,-,0.00648651085793972
7,18,-,0.0017145555466413498
7,19,-,0.0022224395070225
7,20,-,0.003092956729233265
7,21,-,0.011202226392924786
7,22,-,0.006867539137601852
7,23,-,0.013385056518018246
7,24,-,0.028856776654720306
7,25,-,0.01938016153872013
7,26,-,0.05109482631087303
7,27,-,0.019989464432001114
7,28,-,0.07429906725883484
7,29,-,0.03569667413830757
7,30,-,0.02092495746910572
7,31,-,0.006241768132895231
7,32,-,0.013927490450441837
7,33,-,0.021551411598920822
7,34,-,0.012158887460827827
7,35,-,0.01241900585591793
7,36,-,0.02701367437839508
7,37,-,0.04271745681762695
7,38,-,0.04569941759109497
7,39,-,0.06304439157247543
7,40,-,0.2529025077819824
7,41,-,0.14723818004131317
7,42,-,0.0
7,43,-,0.0
7,44,-,0.0
7,45,-,0.0
7,46,-,0.0
7,47,-,0.0
7,48,-,0.0
7,49,-,0.0
7,50,-,0.0
7,51,-,0.0
7,52,-,0.0
7,53,-,0.0
7,54,-,0.0
7,55,-,0.0
7,56,-,0.0
7,57,-,0.0
7,58,-,0.0
7,59,-,0.0
7,60,-,0.0
7,61,-,0.0
7,62,-,0.0
7,63,-,0.0
7,64,-,0.0
7,65,-,0.0
7,66,-,0.0
7,67,-,0.0
7,68,-,0.0
7,69,-,0.0
7,70,-,0.0
7,71,-,0.0
7,72,-,0.0
7,73,-,0.0
7,74,-,0.0
7,75,-,0.0
7,76,-,0.0
7,77,-,0.0
7,78,-,0.0
7,79,-,0.0
7,80,-,0.0
7,81,-,0.0
7,82,-,0.0
7,83,-,0.0
7,84,-,0.0
7,85,-,0.0
7,86,-,0.0
7,87,-,0.0
7,88,-,0.0
7,89,-,0.0
7,90,-,0.0
7,91,-,0.0
7,92,-,0.0
7,93,-,0.0
7,94,-,0.0
7,95,-,0.0
7,96,-,0.0
7,97,-,0.0
7,98,-,0.0
7,99,-,0.0
8,0,-,0.26699161529541016
8,1,-,0.041790880262851715
8,2,-,0.01411393377929926
8,3,-,0.028186697512865067
8,4,-,0.028609436005353928
8,5,-,0.011764845810830593
8,6,-,0.013658374547958374
8,7,-,0.014684624038636684
8,8,-,0.008153903298079967
8,9,-,0.0035077217034995556
8,10,-,0.010593567974865437
8,11,-,0.005531024187803268
8,12,-,0.005119926296174526
8,13,-,0.0076033687219023705
8,14,-,0.008169382810592651
8,15,-,0.004986844956874847
8,16,-,0.0062829554080963135
8,17,-,0.00433851545676589
8,18,-,0.003027231665328145
8,19,-,0.003929544240236282
8,20,-,0.0063446564599871635
8,21,-,0.006389852613210678
8,22,S,8.604162216186523
8,23,S,0.4612794816493988
8,24,S,1.47374427318573
8,25,S,2.146730661392212
8,26,S,0.2871190011501312
8,27,S,0.5486614108085632
8,28,S,0.6129845380783081
8,29,S,0.46281811594963074
8,30,-,0.026180727407336235
8,31,-,0.010366389527916908
8,32,-,0.01662694662809372
8,33,-,0.0456525944173336
8,34,-,0.016192171722650528
8,35,S,0.817895770072937
8,36,S,0.4365270435810089
8,37,S,0.2729748785495758
8,38,S,0.3319920599460602
8,39,S,0.21502257883548737
8,40,S,0.5663760900497437
8,41,S,1.1222693920135498
8,42,S,0.0
8,43,-,0.0
8,44,-,0.0
8,45,-,0.0
8,46,-,0.0
8,47,-,0.0
8,48,-,0.0
8,49,-,0.0
8,50,-,0.0
8,51,-,0.0
8,52,-,0.0
8,53,-,0.0
8,54,-,0.0
8,55,-,0.0
8,56,-,0.0
8,57,-,0.0
8,58,-,0.0
8,59,-,0.0
8,60,-,0.0
8,61,-,0.0
8,62,-,0.0
8,63,-,0.0
8,64,-,0.0
8,65,-,0.0
8,66,-,0.0
8,67,-,0.0
8,68,-,0.0
8,69,-,0.0
8,70,-,0.0
8,71,-,0.0
8,72,-,0.0
8,73,-,0.0
8,74,-,0.0
8,75,-,0.0
8,76,-,0.0
8,77,-,0.0
8,78,-,0.0
8,79,-,0.0
8,80,-,0.0
8,81,-,0.0
8,82,-,0.0
8,83,-,0.0
8,84,-,0.0
8,85,-,0.0
8,86,-,0.0
8,87,-,0.0
8,88,-,0.0
8,89,-,0.0
8,90,-,0.0
8,91,-,0.0
8,92,-,0.0
8,93,-,0.0
8,94,-,0.0
8,95,-,0.0
8,96,-,0.0
8,97,-,0.0
8,98,-,0.0
8,99,-,0.0
9,0,-,0.04702164605259895
9,1,-,0.025670206174254417
9,2,-,0.020131481811404228
9,3,-,0.01803657039999962
9,4,-,0.024598445743322372
9,5,-,0.017658602446317673
9,6,-,0.015292717143893242
9,7,-,0.012315003201365471
9,8,-,0.005823928862810135
9,9,-,0.006979062221944332
9,10,-,0.02163190022110939
9,11,-,0.005861986894160509
9,12,-,0.009952795691788197
9,13,-,0.03066905587911606
9,14,-,0.015362868085503578
9,15,-,0.00729336217045784
9,16,-,0.006592238321900368
9,17,-,0.0033444478176534176
9,18,-,0.0029798313044011593
9,19,-,0.004802672658115625
9,20,-,0.00583347724750638
9,21,-,0.006032304838299751
9,22,-,0.009425616823136806
9,23,-,0.0133980643004179
9,24,-,0.010874808765947819
9,25,-,0.008548454381525517
9,26,-,0.008562869392335415
9,27,-,0.01572401076555252
9,28,-,0.02541673369705677
9,29,-,0.021626748144626617
9,30,-,0.021723536774516106
9,31,-,0.016207603737711906
9,32,-,0.01757236383855343
9,33,-,0.018870707601308823
9,34,-,0.008304723538458347
9,35,-,0.024476880207657814
9,36,-,0.043926794081926346
9,37,-,0.08146598935127258
9,38,-,0.18077236413955688
9,39,-,0.12172949314117432
9,40,-,0.10818186402320862
9,41,-,0.23129725456237793
9,42,-,1.9187545776367188
9,43,-,0.0
9,44,-,0.0
9,45,-,0.0
9,46,-,0.0
9,47,-,0.0
9,48,-,0.0
9,49,-,0.0
9,50,-,0.0
9,51,-,0.0
9,52,-,0.0
9,53,-,0.0
9,54,-,0.0
9,55,-,0.0
9,56,-,0.0
9,57,-,0.0
9,58,-,0.0
9,59,-,0.0
9,60,-,0.0
9,61,-,0.0
9,62,-,0.0
9,63,-,0.0
9,64,-,0.0
9,65,-,0.0
9,66,-,0.0
9,67,-,0.0
9,68,-,0.0
9,69,-,0.0
9,70,-,0.0
9,71,-,0.0
9,72,-,0.0
9,73,-,0.0
9,74,-,0.0
9,75,-,0.0
9,76,-,0.0
9,77,-,0.0
9,78,-,0.0
9,79,-,0.0
9,80,-,0.0
9,81,-,0.0
9,82,-,0.0
9,83,-,0.0
9,84,-,0.0
9,85,-,0.0
9,86,-,0.0
9,87,-,0.0
9,88,-,0.0
9,89,-,0.0
9,90,-,0.0
9,91,-,0.0
9,92,-,0.0
9,93,-,0.0
9,94,-,0.0
9,95,-,0.0
9,96,-,0.0
9,97,-,0.0
9,98,-,0.0
9,99,-,0.0
10,0,-,0.03608677163720131
10,1,-,0.020145101472735405
10,2,-,0.020197924226522446
10,3,-,0.030770517885684967
10,4,-,0.006909599062055349
10,5,-,0.0028273959178477526
10,6,-,0.028709927573800087
10,7,-,0.006304532755166292
10,8,-,0.00419238256290555
10,9,-,0.004099782556295395
10,10,-,0.0049916161224246025
10,11,-,0.008714208379387856
10,12,-,0.009794486686587334
10,13,-,0.014740366488695145
10,14,-,0.009926355443894863
10,15,-,0.011073033325374126
10,16,-,0.006538880988955498
10,17,-,0.004938223399221897
10,18,-,0.005919213872402906
10,19,-,0.010109900496900082
10,20,-,0.006773913744837046
10,21,-,0.008498403243720531
10,22,-,0.012529853731393814
10,23,-,0.031341053545475006
10,24,-,0.014050544239580631
10,25,-,0.010495436377823353
10,26,-,0.007687356323003769
10,27,-,0.02416088990867138
10,28,-,0.006678183563053608
10,29,-,0.015055370517075062
10,30,-,0.0261631328612566
10,31,-,0.004557651001960039
10,32,-,0.005306781269609928
10,33,-,0.013191905803978443
10,34,-,0.0019386406056582928
10,35,-,0.011214803904294968
10,36,-,0.011241485364735126
10,37,-,0.009771166369318962
10,38,-,0.016479510813951492
10,39,-,0.054964903742074966
10,40,-,0.07931128144264221
10,41,-,0.0385223925113678
10,42,-,0.019499270245432854
10,43,-,0.0
10,44,-,0.0
10,45,-,0.0
10,46,-,0.0
10,47,-,0.0
10,48,-,0.0
10,49,-,0.0
10,50,-,0.0
10,51,-,0.0
10,52,-,0.0
10,53,-,0.0
10,54,-,0.0
10,55,-,0.0
10,56,-,0.0
10,57,-,0.0
10,58,-,0.0
10,59,-,0.0
10,60,-,0.0
10,61,-,0.0
10,62,-,0.0
10,63,-,0.0
10,64,-,0.0
10,65,-,0.0
10,66,-,0.0
10,67,-,0.0
10,68,-,0.0
10,69,-,0.0
10,70,-,0.0
10,71,-,0.0
10,72,-,0.0
10,73,-,0.0
10,74,-,0.0
10,75,-,0.0
10,76,-,0.0
10,77,-,0.0
10,78,-,0.0
10,79,-,0.0
10,80,-,0.0
10,81,-,0.0
10,82,-,0.0
10,83,-,0.0
10,84,-,0.0
10,85,-,0.0
10,86,-,0.0
10,87,-,0.0
10,88,-,0.0
10,89,-,0.0
10,90,-,0.0
10,91,-,0.0
10,92,-,0.0
10,93,-,0.0
10,94,-,0.0
10,95,-,0.0
10,96,-,0.0
10,97,-,0.0
10,98,-,0.0
10,99,-,0.0
11,0,-,0.026913151144981384
11,1,-,0.01172394398599863
11,2,-,0.008294876664876938
11,3,-,0.005459547974169254
11,4,-,0.004717957694083452
11,5,-,0.002457307418808341
11,6,-,0.0038066969718784094
11,7,-,0.00437637185677886
11,8,-,0.003480464220046997
11,9,-,0.004312457516789436
11,10,-,0.025939282029867172
11,11,-,0.01296741422265768
11,12,-,0.005864636041224003
11,13,-,0.010336625389754772
11,14,-,0.013027310371398926
11,15,-,0.008236429654061794
11,16,-,0.005038621369749308
11,17,-,0.020781803876161575
11,18,-,0.00308177899569273
11,19,-,0.029298093169927597
11,20,-,0.019183116033673286
11,21,-,0.028558172285556793
11,22,-,0.013843324966728687
11,23,-,0.039881277829408646
11,24,-,0.0068593877367675304
11,25,-,0.009406653232872486
11,26,-,0.0167671050876379
11,27,-,0.06145494058728218
11,28,-,0.007278453093022108
11,29,-,0.00861184112727642
11,30,-,0.010561428964138031
11,31,-,0.005875869654119015
11,32,-,0.005448654294013977
11,33,-,0.023125069215893745
11,34,-,0.007036484777927399
11,35,-,0.01811419241130352
11,36,-,0.013005001470446587
11,37,-,0.005937176290899515
11,38,-,0.017921028658747673
11,39,-,0.016982903704047203
11,40,-,0.03922631964087486
11,41,-,0.03177550435066223
